Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
VISCOFAN,"55,8500","0,27","55,8500","55,8500",466,"26,03",16/04/2018,09:00
IBEX 35,"9.772,50","0,05","9.778,60","9.768,30",,,16/04/2018,09:07
ABERTIS,"18,2900","-0,05","18,2950","18,2800",380.016,"6.950,13",16/04/2018,09:07
ACCIONA,"68,2400","0,35","68,4000","68,1000",4.124,"281,19",16/04/2018,09:05
ACERINOX,"11,5500","-0,30","11,5500","11,5350",3.215,"37,12",16/04/2018,09:00
ACS,"33,7300","1,41","33,7800","33,6000",32.328,"1.087,97",16/04/2018,09:05
AENA,"172,7500","0,49","172,8000","172,0500",3.507,"603,85",16/04/2018,09:06
AMADEUS,"61,7200","0,06","61,7600","61,3400",5.967,"367,90",16/04/2018,09:06
ARCELORMIT.,"26,4600","-0,17","26,5800","26,4150",19.256,"509,98",16/04/2018,09:07
BA.SABADELL,"1,7405","-0,09","1,7430","1,7350",366.256,"637,39",16/04/2018,09:07
BA.SANTANDER,"5,3740","0,09","5,3850","5,3670",613.746,"3.296,91",16/04/2018,09:07
BANKIA,"3,6780","0,44","3,6830","3,6700",105.908,"388,93",16/04/2018,09:07
BANKINTER,"8,4660","0,09","8,4880","8,4460",27.449,"231,89",16/04/2018,09:05
BBVA,"6,4150","0,08","6,4200","6,4000",334.096,"2.141,64",16/04/2018,09:07
CAIXABANK,"3,9470","-0,03","3,9560","3,9410",274.102,"1.082,18",16/04/2018,09:07
CELLNEX,"23,6200","0,30","23,7000","23,5900",18.306,"432,48",16/04/2018,09:07
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,7800","0,04","22,8300","22,7600",9.153,"208,67",16/04/2018,09:06
ENDESA,"18,4150","-0,41","18,5350","18,3900",33.421,"617,72",16/04/2018,09:07
FERROVIAL,"17,2500","0,17","17,3000","17,2300",25.259,"435,46",16/04/2018,09:07
GAS NATURAL,"20,0700","0,10","20,0700","19,9300",17.250,"344,11",16/04/2018,09:06
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,0980","0,54","7,1000","7,0600",69.546,"492,32",16/04/2018,09:07
IBERDROLA,"6,2200","-0,54","6,2420","6,2180",220.876,"1.378,38",16/04/2018,09:07
INDITEX,"24,6000","0,20","24,6900","24,5600",58.724,"1.445,40",16/04/2018,09:07
INDRA A,"11,1700","0,45","11,1700","11,1200",1.673,"18,63",16/04/2018,09:05
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1360","0,44","8,1460","8,1000",48.888,"397,33",16/04/2018,09:07
MELIA HOTELS,"11,5700","0,43","11,5700","11,5600",8.679,"100,34",16/04/2018,09:04
MERLIN,"12,4400","-0,24","12,4700","12,4250",39.958,"497,42",16/04/2018,09:05
R.E.C.,"16,6150","0,18","16,6150","16,5850",9.960,"165,23",16/04/2018,09:05
REPSOL,"15,4800","-0,35","15,5350","15,4550",113.259,"1.756,49",16/04/2018,09:07
SIEMENS GAME,"13,3100","0,08","13,3500","13,1700",94.191,"1.247,20",16/04/2018,09:07
TEC.REUNIDAS,"24,9300","0,61","24,9300","24,6900",2.297,"57,00",16/04/2018,09:05
TELEFONICA,"8,1540","-0,07","8,1800","8,1540",155.537,"1.269,51",16/04/2018,09:07
VISCOFAN,"55,8500","0,27","55,8500","55,8500",466,"26,03",16/04/2018,09:00
IBEX 35,"9.774,70","0,08","9.778,60","9.768,30",,,16/04/2018,09:08
ABERTIS,"18,2850","-0,08","18,2950","18,2800",383.599,"7.015,68",16/04/2018,09:08
ACCIONA,"68,2400","0,35","68,4000","68,1000",4.124,"281,19",16/04/2018,09:05
ACERINOX,"11,5500","-0,30","11,5500","11,5350",3.215,"37,12",16/04/2018,09:00
ACS,"33,7300","1,41","33,7800","33,6000",32.328,"1.087,97",16/04/2018,09:05
AENA,"172,8500","0,55","172,9000","172,0500",3.586,"617,50",16/04/2018,09:08
AMADEUS,"61,7200","0,06","61,7600","61,3400",5.967,"367,90",16/04/2018,09:06
ARCELORMIT.,"26,4600","-0,17","26,5800","26,4150",19.256,"509,98",16/04/2018,09:07
BA.SABADELL,"1,7390","-0,17","1,7430","1,7350",374.738,"652,15",16/04/2018,09:08
BA.SANTANDER,"5,3780","0,17","5,3850","5,3670",635.046,"3.411,45",16/04/2018,09:08
BANKIA,"3,6780","0,44","3,6830","3,6700",105.908,"388,93",16/04/2018,09:07
BANKINTER,"8,4720","0,17","8,4880","8,4460",27.533,"232,60",16/04/2018,09:08
BBVA,"6,4160","0,09","6,4200","6,4000",336.049,"2.154,17",16/04/2018,09:08
CAIXABANK,"3,9470","-0,03","3,9560","3,9410",274.102,"1.082,18",16/04/2018,09:07
CELLNEX,"23,6200","0,30","23,7000","23,5900",18.306,"432,48",16/04/2018,09:07
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,7500","-0,09","22,8300","22,7500",9.197,"209,67",16/04/2018,09:07
ENDESA,"18,4150","-0,41","18,5350","18,3900",36.573,"675,79",16/04/2018,09:08
FERROVIAL,"17,2350","0,09","17,3000","17,2300",25.317,"436,46",16/04/2018,09:07
GAS NATURAL,"20,0700","0,10","20,0700","19,9300",17.250,"344,11",16/04/2018,09:06
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1020","0,59","7,1020","7,0600",77.646,"549,84",16/04/2018,09:08
IBERDROLA,"6,2200","-0,54","6,2420","6,2180",221.376,"1.381,49",16/04/2018,09:08
INDITEX,"24,5900","0,16","24,6900","24,5600",59.684,"1.469,01",16/04/2018,09:08
INDRA A,"11,1700","0,45","11,1700","11,1200",1.673,"18,63",16/04/2018,09:05
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1460","0,57","8,1460","8,1000",50.463,"410,16",16/04/2018,09:07
MELIA HOTELS,"11,5700","0,43","11,5700","11,5600",8.679,"100,34",16/04/2018,09:04
MERLIN,"12,4400","-0,24","12,4700","12,4250",39.958,"497,42",16/04/2018,09:05
R.E.C.,"16,6100","0,15","16,6150","16,5850",10.033,"166,45",16/04/2018,09:08
REPSOL,"15,4900","-0,29","15,5350","15,4550",113.722,"1.763,66",16/04/2018,09:08
SIEMENS GAME,"13,2950","-0,04","13,3500","13,1700",95.833,"1.269,03",16/04/2018,09:08
TEC.REUNIDAS,"24,7900","0,04","24,9300","24,6900",3.210,"79,64",16/04/2018,09:08
TELEFONICA,"8,1560","-0,05","8,1800","8,1540",155.881,"1.272,31",16/04/2018,09:08
VISCOFAN,"55,8500","0,27","55,8500","55,8500",466,"26,03",16/04/2018,09:00
IBEX 35,"9.784,10","0,17","9.784,10","9.768,30",,,16/04/2018,09:09
ABERTIS,"18,3000","0,00","18,3000","18,2800",516.094,"9.439,87",16/04/2018,09:09
ACCIONA,"68,2000","0,29","68,4000","68,1000",4.359,"297,21",16/04/2018,09:09
ACERINOX,"11,5500","-0,30","11,5500","11,5350",3.215,"37,12",16/04/2018,09:00
ACS,"33,7300","1,41","33,7800","33,6000",32.328,"1.087,97",16/04/2018,09:05
AENA,"173,1000","0,70","173,1000","172,0500",3.802,"654,88",16/04/2018,09:09
AMADEUS,"61,9000","0,36","61,9000","61,3400",8.908,"549,66",16/04/2018,09:09
ARCELORMIT.,"26,4850","-0,08","26,5800","26,4150",21.256,"562,90",16/04/2018,09:09
BA.SABADELL,"1,7395","-0,14","1,7430","1,7350",385.872,"671,52",16/04/2018,09:09
BA.SANTANDER,"5,3830","0,26","5,3850","5,3670",657.225,"3.530,80",16/04/2018,09:09
BANKIA,"3,6870","0,68","3,6870","3,6700",125.146,"459,76",16/04/2018,09:09
BANKINTER,"8,4720","0,17","8,4880","8,4460",27.533,"232,60",16/04/2018,09:08
BBVA,"6,4140","0,06","6,4200","6,4000",340.678,"2.183,85",16/04/2018,09:09
CAIXABANK,"3,9500","0,05","3,9560","3,9410",278.051,"1.097,78",16/04/2018,09:09
CELLNEX,"23,7000","0,64","23,7000","23,5900",19.306,"456,17",16/04/2018,09:09
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",10.518,"239,77",16/04/2018,09:09
ENDESA,"18,4500","-0,22","18,5350","18,3900",46.857,"865,41",16/04/2018,09:09
FERROVIAL,"17,2350","0,09","17,3000","17,2300",25.317,"436,46",16/04/2018,09:07
GAS NATURAL,"20,0700","0,10","20,0700","19,9300",18.667,"372,55",16/04/2018,09:09
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1260","0,93","7,1260","7,0600",80.327,"568,94",16/04/2018,09:09
IBERDROLA,"6,2280","-0,42","6,2420","6,2180",228.513,"1.425,92",16/04/2018,09:09
INDITEX,"24,6100","0,24","24,6900","24,5600",63.294,"1.557,86",16/04/2018,09:09
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1500","0,62","8,1500","8,1000",51.463,"418,31",16/04/2018,09:09
MELIA HOTELS,"11,5900","0,61","11,5900","11,5600",9.351,"108,12",16/04/2018,09:08
MERLIN,"12,4400","-0,24","12,4700","12,4250",39.958,"497,42",16/04/2018,09:05
R.E.C.,"16,6100","0,15","16,6150","16,5850",10.033,"166,45",16/04/2018,09:08
REPSOL,"15,4950","-0,26","15,5350","15,4550",114.172,"1.770,63",16/04/2018,09:08
SIEMENS GAME,"13,2950","-0,04","13,3500","13,1700",95.833,"1.269,03",16/04/2018,09:08
TEC.REUNIDAS,"24,8400","0,24","24,9300","24,6900",3.580,"88,83",16/04/2018,09:09
TELEFONICA,"8,1600","0,00","8,1800","8,1500",199.104,"1.624,80",16/04/2018,09:09
VISCOFAN,"55,8500","0,27","55,8500","55,8500",478,"26,70",16/04/2018,09:09
IBEX 35,"9.778,50","0,11","9.784,10","9.768,30",,,16/04/2018,09:10
ABERTIS,"18,3000","0,00","18,3000","18,2800",548.886,"10.039,96",16/04/2018,09:10
ACCIONA,"68,1200","0,18","68,4000","68,1000",4.775,"325,58",16/04/2018,09:10
ACERINOX,"11,5500","-0,30","11,5500","11,5350",3.215,"37,12",16/04/2018,09:00
ACS,"33,7100","1,35","33,7800","33,6000",33.859,"1.139,63",16/04/2018,09:10
AENA,"173,0500","0,67","173,2500","172,0500",4.113,"708,73",16/04/2018,09:10
AMADEUS,"61,8200","0,23","61,9000","61,3400",9.036,"557,58",16/04/2018,09:10
ARCELORMIT.,"26,4950","-0,04","26,5800","26,4150",22.270,"589,76",16/04/2018,09:10
BA.SABADELL,"1,7380","-0,23","1,7430","1,7350",391.617,"681,51",16/04/2018,09:10
BA.SANTANDER,"5,3810","0,22","5,3850","5,3670",675.544,"3.629,37",16/04/2018,09:10
BANKIA,"3,6880","0,71","3,6880","3,6700",125.988,"462,87",16/04/2018,09:10
BANKINTER,"8,4780","0,24","8,4880","8,4460",28.067,"237,13",16/04/2018,09:10
BBVA,"6,4130","0,05","6,4200","6,4000",357.592,"2.292,33",16/04/2018,09:10
CAIXABANK,"3,9510","0,08","3,9560","3,9410",287.865,"1.136,58",16/04/2018,09:10
CELLNEX,"23,6500","0,42","23,7000","23,5900",19.996,"472,49",16/04/2018,09:10
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",11.523,"262,68",16/04/2018,09:10
ENDESA,"18,4600","-0,16","18,5350","18,3900",47.571,"878,59",16/04/2018,09:10
FERROVIAL,"17,2350","0,09","17,3000","17,2300",25.317,"436,46",16/04/2018,09:07
GAS NATURAL,"20,0800","0,15","20,0800","19,9300",18.867,"376,57",16/04/2018,09:10
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1200","0,85","7,1260","7,0600",95.746,"678,70",16/04/2018,09:10
IBERDROLA,"6,2300","-0,38","6,2420","6,2180",240.975,"1.503,56",16/04/2018,09:09
INDITEX,"24,6500","0,41","24,6900","24,5600",80.373,"1.978,55",16/04/2018,09:10
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1500","0,62","8,1540","8,1000",58.900,"478,93",16/04/2018,09:09
MELIA HOTELS,"11,5900","0,61","11,5900","11,5600",10.565,"122,19",16/04/2018,09:10
MERLIN,"12,4400","-0,24","12,4700","12,4250",39.958,"497,42",16/04/2018,09:05
R.E.C.,"16,6100","0,15","16,6150","16,5850",10.033,"166,45",16/04/2018,09:08
REPSOL,"15,4650","-0,45","15,5350","15,4550",123.111,"1.908,99",16/04/2018,09:10
SIEMENS GAME,"13,3000","0,00","13,3500","13,1700",96.581,"1.278,99",16/04/2018,09:09
TEC.REUNIDAS,"24,8400","0,24","24,9300","24,6900",3.580,"88,83",16/04/2018,09:09
TELEFONICA,"8,1550","-0,06","8,1800","8,1500",205.543,"1.677,32",16/04/2018,09:10
VISCOFAN,"55,8500","0,27","55,8500","55,8500",478,"26,70",16/04/2018,09:09
IBEX 35,"9.776,00","0,09","9.784,10","9.768,30",,,16/04/2018,09:11
ABERTIS,"18,3000","0,00","18,3000","18,2800",548.886,"10.039,96",16/04/2018,09:10
ACCIONA,"68,1200","0,18","68,4000","68,1000",4.775,"325,58",16/04/2018,09:10
ACERINOX,"11,5500","-0,30","11,5500","11,5350",3.215,"37,12",16/04/2018,09:00
ACS,"33,6900","1,29","33,7800","33,6000",34.880,"1.174,04",16/04/2018,09:10
AENA,"172,6000","0,41","173,2500","172,0500",4.625,"797,23",16/04/2018,09:11
AMADEUS,"61,7600","0,13","61,9000","61,3400",9.999,"617,07",16/04/2018,09:11
ARCELORMIT.,"26,4600","-0,17","26,5800","26,4150",23.323,"617,62",16/04/2018,09:11
BA.SABADELL,"1,7400","-0,11","1,7430","1,7350",406.833,"707,98",16/04/2018,09:11
BA.SANTANDER,"5,3810","0,22","5,3850","5,3670",691.266,"3.713,93",16/04/2018,09:11
BANKIA,"3,6900","0,76","3,6930","3,6700",138.611,"509,46",16/04/2018,09:11
BANKINTER,"8,4880","0,35","8,4880","8,4460",28.673,"242,27",16/04/2018,09:11
BBVA,"6,4090","-0,02","6,4200","6,4000",360.758,"2.312,63",16/04/2018,09:11
CAIXABANK,"3,9510","0,08","3,9560","3,9410",341.046,"1.346,64",16/04/2018,09:11
CELLNEX,"23,6200","0,30","23,7000","23,5900",21.149,"499,75",16/04/2018,09:11
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",11.523,"262,68",16/04/2018,09:10
ENDESA,"18,4300","-0,32","18,5350","18,3900",49.446,"913,17",16/04/2018,09:11
FERROVIAL,"17,2200","0,00","17,3000","17,2200",29.210,"503,52",16/04/2018,09:11
GAS NATURAL,"20,0700","0,10","20,0800","19,9300",19.029,"379,82",16/04/2018,09:11
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1200","0,85","7,1260","7,0600",95.746,"678,70",16/04/2018,09:10
IBERDROLA,"6,2200","-0,54","6,2420","6,2180",255.176,"1.591,92",16/04/2018,09:11
INDITEX,"24,6200","0,29","24,6900","24,5600",82.691,"2.035,60",16/04/2018,09:11
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1460","0,57","8,1540","8,1000",59.327,"482,40",16/04/2018,09:11
MELIA HOTELS,"11,5900","0,61","11,5900","11,5600",10.565,"122,19",16/04/2018,09:10
MERLIN,"12,4400","-0,24","12,4700","12,4250",39.958,"497,42",16/04/2018,09:05
R.E.C.,"16,6250","0,24","16,6250","16,5850",10.429,"173,03",16/04/2018,09:10
REPSOL,"15,4650","-0,45","15,5350","15,4550",126.268,"1.957,81",16/04/2018,09:11
SIEMENS GAME,"13,3000","0,00","13,3500","13,1700",97.687,"1.293,70",16/04/2018,09:10
TEC.REUNIDAS,"24,8400","0,24","24,9300","24,6900",4.380,"108,70",16/04/2018,09:11
TELEFONICA,"8,1510","-0,11","8,1800","8,1460",213.442,"1.741,70",16/04/2018,09:11
VISCOFAN,"55,8500","0,27","55,8500","55,8500",478,"26,70",16/04/2018,09:09
IBEX 35,"9.774,50","0,07","9.784,10","9.768,30",,,16/04/2018,09:12
ABERTIS,"18,2950","-0,03","18,3000","18,2800",552.899,"10.113,38",16/04/2018,09:12
ACCIONA,"68,1200","0,18","68,4000","68,1000",4.775,"325,58",16/04/2018,09:10
ACERINOX,"11,5800","-0,04","11,5800","11,5350",5.283,"61,06",16/04/2018,09:11
ACS,"33,7300","1,41","33,7800","33,6000",39.263,"1.321,82",16/04/2018,09:12
AENA,"172,5500","0,38","173,2500","172,0500",4.812,"829,50",16/04/2018,09:12
AMADEUS,"61,7600","0,13","61,9000","61,3400",9.999,"617,07",16/04/2018,09:11
ARCELORMIT.,"26,4800","-0,09","26,5800","26,4150",23.423,"620,27",16/04/2018,09:12
BA.SABADELL,"1,7400","-0,11","1,7430","1,7350",406.833,"707,98",16/04/2018,09:11
BA.SANTANDER,"5,3780","0,17","5,3850","5,3670",700.294,"3.762,50",16/04/2018,09:12
BANKIA,"3,6920","0,82","3,6940","3,6700",145.212,"533,84",16/04/2018,09:12
BANKINTER,"8,4880","0,35","8,4880","8,4460",28.673,"242,27",16/04/2018,09:11
BBVA,"6,4080","-0,03","6,4200","6,4000",361.162,"2.315,22",16/04/2018,09:12
CAIXABANK,"3,9510","0,08","3,9560","3,9410",341.787,"1.349,57",16/04/2018,09:11
CELLNEX,"23,6800","0,55","23,7000","23,5900",22.838,"539,67",16/04/2018,09:12
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",11.523,"262,68",16/04/2018,09:10
ENDESA,"18,4200","-0,38","18,5350","18,3900",50.402,"930,79",16/04/2018,09:12
FERROVIAL,"17,2200","0,00","17,3000","17,2200",29.210,"503,52",16/04/2018,09:11
GAS NATURAL,"20,0800","0,15","20,0800","19,9300",19.397,"387,21",16/04/2018,09:12
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1280","0,96","7,1300","7,0600",100.850,"715,07",16/04/2018,09:11
IBERDROLA,"6,2120","-0,67","6,2420","6,2120",259.273,"1.617,38",16/04/2018,09:12
INDITEX,"24,6200","0,29","24,6900","24,5600",82.691,"2.035,60",16/04/2018,09:11
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1460","0,57","8,1540","8,1000",59.327,"482,40",16/04/2018,09:11
MELIA HOTELS,"11,5900","0,61","11,5900","11,5600",10.565,"122,19",16/04/2018,09:10
MERLIN,"12,4800","0,08","12,4800","12,4250",41.948,"522,24",16/04/2018,09:12
R.E.C.,"16,6250","0,24","16,6250","16,5850",10.429,"173,03",16/04/2018,09:10
REPSOL,"15,4550","-0,51","15,5350","15,4550",126.696,"1.964,42",16/04/2018,09:12
SIEMENS GAME,"13,2950","-0,04","13,3500","13,1700",99.372,"1.316,10",16/04/2018,09:12
TEC.REUNIDAS,"24,8400","0,24","24,9300","24,6900",4.660,"115,66",16/04/2018,09:12
TELEFONICA,"8,1500","-0,12","8,1800","8,1460",231.887,"1.892,06",16/04/2018,09:12
VISCOFAN,"55,8500","0,27","55,8500","55,8500",478,"26,70",16/04/2018,09:09
IBEX 35,"9.775,30","0,08","9.784,10","9.768,30",,,16/04/2018,09:13
ABERTIS,"18,2950","-0,03","18,3000","18,2800",553.241,"10.119,64",16/04/2018,09:13
ACCIONA,"68,1200","0,18","68,4000","68,1000",4.775,"325,58",16/04/2018,09:10
ACERINOX,"11,5800","-0,04","11,5800","11,5350",5.283,"61,06",16/04/2018,09:11
ACS,"33,7300","1,41","33,7800","33,6000",39.263,"1.321,82",16/04/2018,09:12
AENA,"172,5500","0,38","173,2500","172,0500",4.887,"842,44",16/04/2018,09:13
AMADEUS,"61,7200","0,06","61,9000","61,3400",10.057,"620,65",16/04/2018,09:12
ARCELORMIT.,"26,4900","-0,06","26,5800","26,4150",24.423,"646,76",16/04/2018,09:12
BA.SABADELL,"1,7410","-0,06","1,7430","1,7350",412.707,"718,21",16/04/2018,09:13
BA.SANTANDER,"5,3810","0,22","5,3850","5,3670",716.787,"3.851,25",16/04/2018,09:13
BANKIA,"3,6920","0,82","3,6940","3,6700",145.825,"536,10",16/04/2018,09:13
BANKINTER,"8,4880","0,35","8,4880","8,4460",28.673,"242,27",16/04/2018,09:11
BBVA,"6,4090","-0,02","6,4200","6,4000",364.972,"2.339,62",16/04/2018,09:13
CAIXABANK,"3,9530","0,13","3,9560","3,9410",345.787,"1.365,38",16/04/2018,09:13
CELLNEX,"23,6800","0,55","23,7000","23,5900",22.838,"539,67",16/04/2018,09:12
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",11.523,"262,68",16/04/2018,09:10
ENDESA,"18,4150","-0,41","18,5350","18,3900",52.471,"968,89",16/04/2018,09:13
FERROVIAL,"17,2200","0,00","17,3000","17,2200",29.210,"503,52",16/04/2018,09:11
GAS NATURAL,"20,0800","0,15","20,0800","19,9300",19.397,"387,21",16/04/2018,09:12
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1180","0,82","7,1300","7,0600",101.850,"722,19",16/04/2018,09:13
IBERDROLA,"6,2180","-0,58","6,2420","6,2120",260.238,"1.623,38",16/04/2018,09:13
INDITEX,"24,6200","0,29","24,6900","24,5600",83.641,"2.058,99",16/04/2018,09:13
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7670","-0,04","2,7670","2,7670",26.706,"73,90",16/04/2018,09:00
MEDIASET,"8,1560","0,69","8,1560","8,1000",59.804,"486,29",16/04/2018,09:13
MELIA HOTELS,"11,5900","0,61","11,5900","11,5600",10.565,"122,19",16/04/2018,09:10
MERLIN,"12,4800","0,08","12,4800","12,4250",41.948,"522,24",16/04/2018,09:12
R.E.C.,"16,6250","0,24","16,6250","16,5850",10.429,"173,03",16/04/2018,09:10
REPSOL,"15,4550","-0,51","15,5350","15,4550",131.468,"2.038,18",16/04/2018,09:12
SIEMENS GAME,"13,3000","0,00","13,3500","13,1700",100.337,"1.328,94",16/04/2018,09:13
TEC.REUNIDAS,"24,8400","0,24","24,9300","24,6900",4.660,"115,66",16/04/2018,09:12
TELEFONICA,"8,1540","-0,07","8,1800","8,1460",233.439,"1.904,71",16/04/2018,09:13
VISCOFAN,"55,8500","0,27","55,8500","55,8500",478,"26,70",16/04/2018,09:09
IBEX 35,"9.773,50","0,06","9.784,10","9.768,30",,,16/04/2018,09:14
ABERTIS,"18,2950","-0,03","18,3000","18,2800",553.241,"10.119,64",16/04/2018,09:13
ACCIONA,"68,0400","0,06","68,4000","68,0400",5.646,"384,88",16/04/2018,09:14
ACERINOX,"11,5800","-0,04","11,5800","11,5350",5.283,"61,06",16/04/2018,09:11
ACS,"33,6900","1,29","33,7800","33,6000",40.286,"1.356,28",16/04/2018,09:14
AENA,"172,6000","0,41","173,2500","172,0500",4.927,"849,35",16/04/2018,09:13
AMADEUS,"61,8000","0,19","61,9000","61,3400",12.808,"790,59",16/04/2018,09:14
ARCELORMIT.,"26,5250","0,08","26,5800","26,4150",26.073,"690,53",16/04/2018,09:14
BA.SABADELL,"1,7415","-0,03","1,7435","1,7350",419.130,"729,40",16/04/2018,09:14
BA.SANTANDER,"5,3780","0,17","5,3850","5,3670",775.449,"4.166,70",16/04/2018,09:14
BANKIA,"3,6920","0,82","3,6940","3,6700",145.825,"536,10",16/04/2018,09:13
BANKINTER,"8,4880","0,35","8,4880","8,4460",28.673,"242,27",16/04/2018,09:11
BBVA,"6,4070","-0,05","6,4200","6,4000",366.409,"2.348,83",16/04/2018,09:14
CAIXABANK,"3,9530","0,13","3,9560","3,9410",348.477,"1.376,01",16/04/2018,09:13
CELLNEX,"23,6300","0,34","23,7000","23,5900",23.874,"564,15",16/04/2018,09:14
DIA,"3,4920","-0,48","3,5110","3,4920",34.113,"119,64",16/04/2018,09:06
ENAGAS,"22,8000","0,13","22,8300","22,7500",11.523,"262,68",16/04/2018,09:10
ENDESA,"18,4200","-0,38","18,5350","18,3900",52.667,"972,50",16/04/2018,09:14
FERROVIAL,"17,2200","0,00","17,3000","17,2200",29.210,"503,52",16/04/2018,09:11
GAS NATURAL,"20,0300","-0,10","20,0800","19,9300",21.859,"436,58",16/04/2018,09:14
GRIFOLS CL.A,"23,3000","0,22","23,3000","23,1800",3.656,"84,83",16/04/2018,09:05
IAG,"7,1180","0,82","7,1300","7,0600",101.850,"722,19",16/04/2018,09:13
IBERDROLA,"6,2140","-0,64","6,2420","6,2120",268.015,"1.671,71",16/04/2018,09:14
INDITEX,"24,6200","0,29","24,6900","24,5600",86.857,"2.138,17",16/04/2018,09:14
INDRA A,"11,1700","0,45","11,1700","11,1200",2.161,"24,08",16/04/2018,09:09
INM.COLONIAL,"9,2700","0,22","9,2700","9,2500",7.855,"72,68",16/04/2018,09:07
MAPFRE,"2,7630","-0,18","2,7670","2,7630",26.729,"73,96",16/04/2018,09:14
